Product ID,Active (0/1),Name *,Price tax excluded,Tax rules ID,Reference #,Manufacturer,Quantity,Summary,Description,Meta description,Image URLs,Category
127,1,Top Bloom 1L - Top Crop,"9244,000",1,TOPBLO425,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Top Bloom de TOP CROP está formulado con ácidos húmicos de elevada actividad natural orgánica. Su elevado contenido en fósforo y potasio estimula el comienzo de la floración y el desarrollo de grandes y compactos racimos florales. Su rápida absorción lo convierte en ideal por sus resultados casi inmediatos y su alto contenido en nutrientes hace innecesario el aporte adicional de P-K (Fósforo y Potasio).</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Top Bloom de TOP CROP está formulado con ácidos húmicos de elevada actividad natural orgánica. Su elevado contenido en fósforo y potasio estimula el comienzo de la floración y el desarrollo de grandes y compactos racimos florales. Su rápida absorción lo convierte en ideal por sus resultados casi inmediatos y su alto contenido en nutrientes hace innecesario el aporte adicional de P-K (Fósforo y Potasio).</div>",Top Bloom de TOP CROP está formulado con ácidos húmicos de elevada actividad natural orgánica. Su elevado contenido en fósforo y potasio estimula el comienzo de la floración y el desarrollo de grandes y compactos racimos florales. Su rápida absorción lo convierte en ideal por sus resultados casi inmediatos y su alto contenido en nutrientes hace innecesario el aporte adicional de P-K (Fósforo y Potasio).,http://siembratienda.com/368-large_default/top-bloom-1l.jpg,Top Crop;Marca;Bases;Fertilizantes y Abonos;
128,1,Top Candy 1L - Top Crop,"6723,000",1,TOPCAN426,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP CANDY de TOP CROP es un producto a base de extractos naturales de plantas, rico en hidratos de carbono; su principal función es el aumento de peso y volumen de las flores. Así mismo debido a su composición mejora notablemente el olor y el sabor de las cosechas.<br>TOP CANDY es un producto 100% natural y orgánico por lo que puede emplearse hasta el último día del ciclo.<br></div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">TOP CANDY de TOP CROP es un producto a base de extractos naturales de plantas, rico en hidratos de carbono; su principal función es el aumento de peso y volumen de las flores. Así mismo debido a su composición mejora notablemente el olor y el sabor de las cosechas.<br>TOP CANDY es un producto 100% natural y orgánico por lo que puede emplearse hasta el último día del ciclo.<br></div>","TOP CANDY de TOP CROP es un producto a base de extractos naturales de plantas, rico en hidratos de carbono; su principal funci&oacute;n es el aumento de peso y volumen de las flores. As&iacute; mismo debido a su composici&oacute;n mejora notablemente el olor y el sabor de las cosechas.TOP CANDY es un producto 100% natural y org&aacute;nico por lo que puede emplearse hasta el &uacute;ltimo d&iacute;a del ciclo.",http://siembratienda.com/379-large_default/top-candy-1l.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
129,1,Cyclone 50mL  - Top Crop,"5042,000",1,CYCLON427,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Cyclone de Top Crop es un gel destinado a la produccion de esquejes que sella totalmente la zona del tejido cortado resguardandolo del aire y favoreciendo el desarrollo radicular</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Cyclone de Top Crop es un gel destinado a la produccion de esquejes que sella totalmente la zona del tejido cortado resguardandolo del aire y favoreciendo el desarrollo radicular</div>",Cyclone de Top Crop es un gel destinado a la produccion de esquejes que sella totalmente la zona del tejido cortado resguardandolo del aire y favoreciendo el desarrollo radicular,http://siembratienda.com/357-large_default/cyclone-50-ml-top-crop-12-udscaja.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
130,1,Top Bud 250mL  - Top Crop,"20168,000",1,TOPBUD428,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP BUD es un fertilizante para el final de la fase de floración, rico en fósforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentración de nitrógeno y los aminoácidos que contiene garantizan mayor producción y mejora la constitución de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.<br><br>USOS Y APLICACIONES:<br><br>Diluir a razón de 0.5-1 ml/ 1L de agua una vez por semana. Apto para su uso en sustrato, hidropónico y fibra de coco.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">TOP BUD es un fertilizante para el final de la fase de floración, rico en fósforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentración de nitrógeno y los aminoácidos que contiene garantizan mayor producción y mejora la constitución de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.<br><br>USOS Y APLICACIONES:<br><br>Diluir a razón de 0.5-1 ml/ 1L de agua una vez por semana. Apto para su uso en sustrato, hidropónico y fibra de coco.</div>","TOP BUD es un fertilizante para el final de la fase de floraci&oacute;n, rico en f&oacute;sforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentraci&oacute;n de nitr&oacute;geno y los amino&aacute;cidos que contiene garantizan mayor producci&oacute;n y mejora la constituci&oacute;n de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.USOS Y APLICACIONES:Diluir a raz&oacute;n de 0.5-1 ml/ 1L de agua una vez por ...",http://siembratienda.com/795-large_default/top-bud-250ml-top-crop.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
131,1,Top Bud 100mL  - Top Crop,"10084,000",1,TOPBUD429,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP BUD es un fertilizante para el final de la fase de floración, rico en fósforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentración de nitrógeno y los aminoácidos que contiene garantizan mayor producción y mejora la constitución de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.<br><br>USOS Y APLICACIONES:<br><br>Diluir a razón de 0.5-1 ml/ 1L de agua una vez por semana. Apto para su uso en sustrato, hidropónico y fibra de coco.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">TOP BUD es un fertilizante para el final de la fase de floración, rico en fósforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentración de nitrógeno y los aminoácidos que contiene garantizan mayor producción y mejora la constitución de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.<br><br>USOS Y APLICACIONES:<br><br>Diluir a razón de 0.5-1 ml/ 1L de agua una vez por semana. Apto para su uso en sustrato, hidropónico y fibra de coco.</div>","TOP BUD es un fertilizante para el final de la fase de floraci&oacute;n, rico en f&oacute;sforo y potasio, ideal para potenciar el engorde de tus frutos y flores. La baja concentraci&oacute;n de nitr&oacute;geno y los amino&aacute;cidos que contiene garantizan mayor producci&oacute;n y mejora la constituci&oacute;n de la planta. Si quieres un remate que garantice la excelencia en tus cosechas TOP BUD es la apuesta ganadora.USOS Y APLICACIONES:Diluir a raz&oacute;n de 0.5-1 ml/ 1L de agua una vez por ...",http://siembratienda.com/796-large_default/top-bud-100ml-top-crop.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
132,1,Top Auto 250mL  - Top Crop,"2941,000",1,TOPAUT430,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP AUTO es un fertilizante líquido NPK con micronutrientes quelatos y ácidos húmicos y fúlvicos de alta solubilidad formulado especialmente para plantas autoflorecientes. Su contenido equilibrado en nutrientes y ácidos húmicos disponibles de forma inmediata para los cultivos, actúa como un excelente acondicionador del sustrato estimulando el crecimiento de la planta durante todo su ciclo y asegurando el desarrollo de grandes y compactos racimos florales.""</div>",,"TOP AUTO es un fertilizante líquido NPK con micronutrientes quelatos y ácidos húmicos y fúlvicos de alta solubilidad formulado especialmente para plantas autoflorecientes. Su contenido equilibrado en nutrientes y ácidos húmicos disponibles de forma inmediata para los cultivos, actúa como un excelente acondicionador del sustrato estimulando el crecimiento de la planta durante todo su ciclo y asegurando el desarrollo de grandes y compactos racimos florales.""",http://siembratienda.com/1115-large_default/top-auto-250ml-top-crop.jpg,Top Crop;Marca;Bases;Fertilizantes y Abonos;
133,1,Top Auto 1L  - Top Crop,"11471,000",1,TOPAUT432,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP AUTO es un fertilizante líquido NPK con micronutrientes quelatos y ácidos húmicos y fúlvicos de alta solubilidad formulado especialmente para plantas autoflorecientes. Su contenido equilibrado en nutrientes y ácidos húmicos disponibles de forma inmediata para los cultivos, actúa como un excelente acondicionador del sustrato estimulando el crecimiento de la planta durante todo su ciclo y asegurando el desarrollo de grandes y compactos racimos florales.""</div>",,"TOP AUTO es un fertilizante líquido NPK con micronutrientes quelatos y ácidos húmicos y fúlvicos de alta solubilidad formulado especialmente para plantas autoflorecientes. Su contenido equilibrado en nutrientes y ácidos húmicos disponibles de forma inmediata para los cultivos, actúa como un excelente acondicionador del sustrato estimulando el crecimiento de la planta durante todo su ciclo y asegurando el desarrollo de grandes y compactos racimos florales.""",http://siembratienda.com/1068-large_default/top-auto-1l-top-crop-12-udscaja.jpg,Top Crop;Marca;Bases;Fertilizantes y Abonos;
134,1,Bud Pack  - Top Crop,"17647,000",1,BUDPAC433,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Top Crop presenta Budpack, un conjunto de aditivos para la fase de floración, podrá adquirirse a un precio increíble para finalizar los cultivos con los mejores resultados. El pack está compuesto por: - Big One 250ml. - Top Candy 250ml. - Top Bud 100ml.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Top Crop presenta Budpack, un conjunto de aditivos para la fase de floración, podrá adquirirse a un precio increíble para finalizar los cultivos con los mejores resultados. El pack está compuesto por: - Big One 250ml. - Top Candy 250ml. - Top Bud 100ml.</div>","Top Crop presenta Budpack, un conjunto de aditivos para la fase de floración, podrá adquirirse a un precio increíble para finalizar los cultivos con los mejores resultados. El pack está compuesto por: - Big One 250ml. - Top Candy 250ml. - Top Bud 100ml.",http://siembratienda.com/1447-large_default/bud-pack-top-crop.jpg,Top Crop;Marca;Packs;Fertilizantes y Abonos;
135,1,Top Vulcan 4kg (harina de lava) - Top Crop,"666999,000",1,TOPVUL435,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su origen y ausencia de tratamiento químico alguno es ideal para cultivos 100% ecológicos.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su origen y ausencia de tratamiento químico alguno es ideal para cultivos 100% ecológicos.</div>","Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su orig...",http://siembratienda.com/382-large_default/top-vulcan-4-kg-harina-de-lava.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
136,1,Top Vulcan 700 gr (harina de lava) - Top Crop,"10924,000",1,TOPVUL437,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su origen y ausencia de tratamiento químico alguno es ideal para cultivos 100% ecológicos.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su origen y ausencia de tratamiento químico alguno es ideal para cultivos 100% ecológicos.</div>","Este abono mineral es polvo de roca volcánica de la isla de Java finamente molido. El polvo de lava es rico en oligoelementos esenciales para toda planta. Este polvo permite a las plantas enfrentarse a los periodos climáticos más adversos y refuerza sus defensas ante ciertas enfermedades al aumentar la resistencia de sus tejidos celulares. Mayor aprovechamiento de los macro nutrientes que se hayan aportado al cultivo, mejora la estructura del suelo y reduce el pH al ser ligeramente ácida. Por su orig...",http://siembratienda.com/383-large_default/top-vulcan-700-g-harina-de-lava.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
137,1,Extractor TT Dual 2 vel TT-100(145/187 m3/H)S/CABLE  - Vents,"666999,000",1,EXTRAC440,Vents,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-100 Caudal de aire: 145-187 m3/h Presión sonora: 27-36 dA/B Potencia: 21-33 W Revol./Min: 2180-2385 obr/min</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-100 Caudal de aire: 145-187 m3/h Presión sonora: 27-36 dA/B Potencia: 21-33 W Revol./Min: 2180-2385 obr/min</div>",Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-100 Caudal de aire: 145-187 m3/h Presión sonora: 27-36 dA/B Potencia: 21-33 W Revo...,http://siembratienda.com/121-large_default/extractor-tt-dual-2-vel-tt100145187-m3hscable-vents.jpg,Ventilación y Extracción;Control de Clima;
138,1,Extractor TT Dual 2 vel TT-125(220/280 m3/H) S/CABLE  - Vents,"666999,000",1,EXTRAC441,Vents,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-125 Caudal de aire: 220-280 m3/h Presión sonora: 38 dA/B Potencia: 16 W Revol./Min: 2400 obr/min</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-125 Caudal de aire: 220-280 m3/h Presión sonora: 38 dA/B Potencia: 16 W Revol./Min: 2400 obr/min</div>",Una de las mejores opciones para la extracción/intracción de tu cultivo. Con un caudal suficiente para la mayoría de armarios este extractor dispone de 2 velocidades. Imprescindible para un óptimo funcionamiento de tu armario de cultivo. Las plantas dejan de crecer si la temperatura es excesiva. El rango ideal de temperatura del aire entre 26 y 28 grados asegura un crecimiento vigoroso y sano de las plantas. Modelo: TT-125 Caudal de aire: 220-280 m3/h Presión sonora: 38 dA/B Potencia: 16 W Revol./Min...,http://siembratienda.com/122-large_default/extractor-tt-dual-2-vel-tt125220280-m3h-scable-vents.jpg,Ventilación y Extracción;Control de Clima;
